loan_approved,predicted_loan_approved,predicted_probability,derived_race,derived_ethnicity,derived_sex
1,1,0.8200235737823165,White,Not Hispanic or Latino,Male
1,1,0.8886930001745249,White,Not Hispanic or Latino,Joint
1,1,0.6854116189519878,White,Not Hispanic or Latino,Joint
1,1,0.9273677694892681,White,Not Hispanic or Latino,Male
1,1,0.8707948490732765,White,Not Hispanic or Latino,Joint
1,1,0.6921515157207353,Black or African American,Not Hispanic or Latino,Male
1,1,0.7880293203410318,Black or African American,Not Hispanic or Latino,Male
1,1,0.8982167664174471,White,Not Hispanic or Latino,Joint
1,1,0.8624285197066158,White,Not Hispanic or Latino,Male
1,1,0.8954697145464523,Asian,Not Hispanic or Latino,Male
1,1,0.7604584112120415,White,Joint,Male
1,1,0.8393585418208025,White,Not Hispanic or Latino,Male
1,1,0.8634370806951196,White,Not Hispanic or Latino,Joint
1,1,0.9629202902519156,White,Not Hispanic or Latino,Joint
1,0,0.49433397422011677,White,Not Hispanic or Latino,Male
1,1,0.8132333047045183,White,Not Hispanic or Latino,Joint
1,1,0.9042558466367143,White,Not Hispanic or Latino,Male
1,1,0.9433179657487479,White,Not Hispanic or Latino,Joint
1,1,0.6537150912248271,White,Not Hispanic or Latino,Male
1,1,0.9265367339143092,White,Not Hispanic or Latino,Female
1,1,0.8500917479726179,White,Not Hispanic or Latino,Joint
1,1,0.9073834437946011,White,Not Hispanic or Latino,Joint
1,1,0.7136613116341105,White,Not Hispanic or Latino,Male
1,1,0.6943899343794558,White,Not Hispanic or Latino,Male
1,1,0.8372276221458931,White,Not Hispanic or Latino,Joint
1,1,0.9652938659950943,Black or African American,Not Hispanic or Latino,Male
1,1,0.5209884571191689,American Indian or Alaska Native,Not Hispanic or Latino,Male
1,1,0.7259858037209791,White,Not Hispanic or Latino,Female
1,1,0.8312999708960417,White,Not Hispanic or Latino,Joint
1,1,0.6503167015119422,Asian,Not Hispanic or Latino,Female
1,1,0.9451041250631982,White,Not Hispanic or Latino,Male
1,1,0.9380672068519808,White,Not Hispanic or Latino,Joint
1,1,0.9017627825650569,White,Not Hispanic or Latino,Joint
1,1,0.9107590704776248,White,Joint,Joint
1,1,0.9052847257583697,White,Hispanic or Latino,Joint
1,1,0.787904248905428,Asian,Not Hispanic or Latino,Male
0,0,0.41538717714559037,White,Not Hispanic or Latino,Female
0,1,0.5752222318963093,White,Not Hispanic or Latino,Female
0,1,0.7476979097101444,White,Not Hispanic or Latino,Male
0,1,0.8341504929339901,White,Not Hispanic or Latino,Male
0,1,0.7359857108844493,White,Ethnicity Not Available,Female
0,1,0.7722525332590131,White,Not Hispanic or Latino,Male
0,1,0.7148558131898298,White,Not Hispanic or Latino,Male
0,1,0.6362710253006121,White,Hispanic or Latino,Male
0,0,0.3664910354566912,White,Not Hispanic or Latino,Male
0,0,0.4382409718462099,White,Not Hispanic or Latino,Male
0,1,0.9154399291393753,White,Hispanic or Latino,Male
0,1,0.7201971525360383,White,Not Hispanic or Latino,Male
0,1,0.854397195394268,White,Not Hispanic or Latino,Male
0,1,0.7385254145908356,White,Not Hispanic or Latino,Female
0,1,0.7808471216979341,White,Not Hispanic or Latino,Male
0,1,0.6329792984904681,White,Not Hispanic or Latino,Male
0,1,0.7076873564752325,White,Not Hispanic or Latino,Male
0,0,0.4082392819322237,White,Not Hispanic or Latino,Female
0,1,0.7513588390585856,White,Not Hispanic or Latino,Male
0,1,0.8182768891071075,White,Not Hispanic or Latino,Female
0,1,0.819682902126067,White,Not Hispanic or Latino,Female
0,1,0.7779269540206374,White,Not Hispanic or Latino,Female
0,1,0.7854502585474307,Black or African American,Not Hispanic or Latino,Male
0,1,0.8406497787335233,White,Not Hispanic or Latino,Male
0,1,0.6105833027992643,Native Hawaiian or Other Pacific Islander,Ethnicity Not Available,Male
0,1,0.5398800641265535,2 or more minority races,Hispanic or Latino,Female
0,1,0.8890598791966396,White,Ethnicity Not Available,Male
0,1,0.5020285203503263,White,Not Hispanic or Latino,Female
0,1,0.5677382580524252,White,Not Hispanic or Latino,Male
0,1,0.7380518814636039,White,Not Hispanic or Latino,Male
0,1,0.7495160884939759,White,Not Hispanic or Latino,Male
0,1,0.6721093154525711,American Indian or Alaska Native,Not Hispanic or Latino,Male
0,0,0.40550722656151444,White,Not Hispanic or Latino,Male
0,1,0.7894310910878639,American Indian or Alaska Native,Not Hispanic or Latino,Male
0,1,0.7346665979421311,White,Not Hispanic or Latino,Male
0,0,0.35369169476025053,White,Not Hispanic or Latino,Male
0,1,0.7553328239071544,White,Not Hispanic or Latino,Male
0,1,0.7496822184163567,White,Not Hispanic or Latino,Male
0,1,0.7360065472601134,White,Not Hispanic or Latino,Male
0,1,0.5805726785300839,White,Not Hispanic or Latino,Female
0,1,0.8165954154031897,White,Not Hispanic or Latino,Male
0,1,0.6593809242798074,Asian,Not Hispanic or Latino,Male
0,1,0.7485527079826793,White,Not Hispanic or Latino,Female
0,1,0.7363843743534585,White,Not Hispanic or Latino,Male
0,1,0.7696927516311919,White,Not Hispanic or Latino,Male
0,1,0.7016829911388666,Black or African American,Not Hispanic or Latino,Male
0,0,0.3718182995160354,Asian,Not Hispanic or Latino,Female
0,1,0.6310242589267764,White,Not Hispanic or Latino,Male
0,0,0.3921136868831844,White,Not Hispanic or Latino,Male
0,1,0.6664117977446864,White,Not Hispanic or Latino,Male
0,1,0.686665392254113,White,Not Hispanic or Latino,Female
0,1,0.5534709065977043,White,Not Hispanic or Latino,Male
0,1,0.5449827288559443,White,Not Hispanic or Latino,Female
0,1,0.5216101347909076,White,Not Hispanic or Latino,Female
0,1,0.662098648079791,2 or more minority races,Joint,Male
0,1,0.7342523674179772,White,Not Hispanic or Latino,Male
0,0,0.34282776125160885,Asian,Not Hispanic or Latino,Male
0,1,0.6137367148439414,White,Not Hispanic or Latino,Male
0,1,0.7587867701958155,White,Not Hispanic or Latino,Female
0,1,0.7202905838095952,White,Not Hispanic or Latino,Male
0,1,0.8316607599915726,White,Not Hispanic or Latino,Male
0,0,0.47561102421221296,Asian,Not Hispanic or Latino,Female
0,1,0.7762388392423923,White,Not Hispanic or Latino,Male
0,1,0.7033378292438714,Asian,Not Hispanic or Latino,Female
0,1,0.8533579482592154,White,Not Hispanic or Latino,Male
0,1,0.6792733345272647,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Male
0,1,0.8122218195761424,White,Not Hispanic or Latino,Male
0,1,0.629462020394069,White,Not Hispanic or Latino,Male
0,1,0.7347207992477391,White,Not Hispanic or Latino,Sex Not Available
0,0,0.4946684739220429,White,Not Hispanic or Latino,Male
0,1,0.6489872988107859,Asian,Ethnicity Not Available,Male
0,1,0.7438618897820268,White,Not Hispanic or Latino,Male
0,1,0.8175632640204107,White,Not Hispanic or Latino,Male
0,1,0.675426239453834,White,Hispanic or Latino,Male
0,1,0.5369100236359062,White,Not Hispanic or Latino,Male
0,1,0.646932422302354,White,Hispanic or Latino,Male
0,0,0.4723695552455224,Asian,Not Hispanic or Latino,Male
0,1,0.7082961720493651,American Indian or Alaska Native,Not Hispanic or Latino,Male
0,1,0.5064869990878582,Black or African American,Not Hispanic or Latino,Female
0,1,0.8437156724238688,White,Not Hispanic or Latino,Female
0,1,0.8141227315208279,Asian,Not Hispanic or Latino,Male
0,1,0.8235174807501912,White,Not Hispanic or Latino,Female
0,1,0.5613892833103996,White,Not Hispanic or Latino,Male
0,1,0.5235405767014215,Asian,Not Hispanic or Latino,Female
0,1,0.712540679585037,Asian,Not Hispanic or Latino,Female
0,0,0.3864780643550392,White,Not Hispanic or Latino,Female
0,1,0.7323944948661955,White,Not Hispanic or Latino,Male
0,1,0.7924942304255235,White,Not Hispanic or Latino,Female
0,1,0.5435291713072632,Asian,Not Hispanic or Latino,Sex Not Available
0,1,0.6648069332081162,White,Hispanic or Latino,Male
0,1,0.7395088493845717,White,Not Hispanic or Latino,Female
0,1,0.795391283036616,White,Not Hispanic or Latino,Female
0,1,0.7312600814122284,White,Ethnicity Not Available,Male
0,1,0.8577919726181237,Asian,Not Hispanic or Latino,Male
0,1,0.8939951021144498,White,Not Hispanic or Latino,Male
0,0,0.389001551754564,White,Not Hispanic or Latino,Male
0,1,0.9422990076027374,White,Not Hispanic or Latino,Male
0,0,0.3312079666220216,White,Not Hispanic or Latino,Male
0,1,0.6981001225404739,Black or African American,Not Hispanic or Latino,Male
0,1,0.7753816971964582,White,Ethnicity Not Available,Male
0,1,0.5677402869130653,White,Not Hispanic or Latino,Male
0,1,0.9027143192184938,Asian,Not Hispanic or Latino,Male
0,1,0.9678331843866588,White,Not Hispanic or Latino,Male
0,1,0.8879792737674275,White,Not Hispanic or Latino,Male
0,1,0.9118399013698057,2 or more minority races,Joint,Male
0,1,0.6775751422715478,White,Not Hispanic or Latino,Male
0,0,0.3990215893012684,White,Not Hispanic or Latino,Male
0,1,0.9421364601287865,Asian,Not Hispanic or Latino,Male
0,1,0.6331814568871222,White,Not Hispanic or Latino,Male
0,0,0.2734926788527115,White,Not Hispanic or Latino,Male
0,1,0.749376837425846,White,Not Hispanic or Latino,Male
0,1,0.601289926562919,White,Not Hispanic or Latino,Male
0,1,0.7815038853611456,White,Hispanic or Latino,Male
0,1,0.8329381045862748,White,Not Hispanic or Latino,Male
0,1,0.9145151106261172,White,Not Hispanic or Latino,Joint
0,1,0.9274256955737012,White,Not Hispanic or Latino,Joint
0,1,0.7261866278234761,White,Not Hispanic or Latino,Joint
0,1,0.8729746837629306,White,Not Hispanic or Latino,Joint
0,0,0.41791655558396684,Asian,Not Hispanic or Latino,Joint
0,1,0.7320002061647273,White,Not Hispanic or Latino,Joint
0,0,0.4030524689598561,White,Not Hispanic or Latino,Joint
0,1,0.9270605479772246,White,Not Hispanic or Latino,Joint
0,1,0.8150854555265137,White,Not Hispanic or Latino,Joint
0,0,0.42729680388681934,White,Not Hispanic or Latino,Joint
0,1,0.8046534145240631,White,Not Hispanic or Latino,Joint
0,1,0.7944586373322288,White,Not Hispanic or Latino,Joint
0,1,0.5344303984259523,White,Not Hispanic or Latino,Joint
0,1,0.8229383627526086,White,Hispanic or Latino,Joint
0,1,0.5803565432613749,White,Not Hispanic or Latino,Joint
0,1,0.8222184458232404,White,Not Hispanic or Latino,Joint
0,1,0.6320170355098647,White,Not Hispanic or Latino,Joint
0,1,0.8338623418890517,White,Not Hispanic or Latino,Joint
0,1,0.6094971861860745,White,Not Hispanic or Latino,Joint
0,1,0.9154285836924119,White,Not Hispanic or Latino,Joint
0,1,0.7471277071137611,Black or African American,Not Hispanic or Latino,Joint
0,1,0.9371196368681355,White,Joint,Joint
0,1,0.878884383611108,White,Not Hispanic or Latino,Joint
0,1,0.9341385747581012,White,Not Hispanic or Latino,Joint
0,1,0.7872949687118991,White,Not Hispanic or Latino,Joint
0,0,0.41829097266751714,White,Not Hispanic or Latino,Joint
0,1,0.7937965539684584,White,Not Hispanic or Latino,Joint
0,0,0.46392941302900564,Asian,Not Hispanic or Latino,Joint
1,1,0.9298487204410464,American Indian or Alaska Native,Not Hispanic or Latino,Male
1,1,0.9498508016137113,White,Not Hispanic or Latino,Joint
1,1,0.9484084997244795,White,Not Hispanic or Latino,Male
1,1,0.9765278507894954,White,Not Hispanic or Latino,Female
1,1,0.9347177661816574,White,Not Hispanic or Latino,Male
1,1,0.8882587592271457,White,Not Hispanic or Latino,Male
1,1,0.9104601705800769,White,Not Hispanic or Latino,Male
1,1,0.8898172218903234,White,Not Hispanic or Latino,Male
1,1,0.9351176813454353,Asian,Not Hispanic or Latino,Female
1,1,0.7786983247642185,White,Not Hispanic or Latino,Female
1,1,0.9081151026237577,White,Not Hispanic or Latino,Joint
1,1,0.8789343877677257,White,Not Hispanic or Latino,Joint
1,1,0.8365886798904051,White,Not Hispanic or Latino,Female
1,1,0.7762971679366821,2 or more minority races,Not Hispanic or Latino,Male
1,1,0.5571462748205663,2 or more minority races,Joint,Male
1,0,0.46860853966984306,White,Not Hispanic or Latino,Male
1,1,0.8697114001512111,White,Not Hispanic or Latino,Joint
1,1,0.8140035147215605,White,Not Hispanic or Latino,Joint
1,1,0.6994261996340663,White,Not Hispanic or Latino,Male
1,1,0.8923483981765982,White,Not Hispanic or Latino,Male
1,1,0.8898297534669262,White,Not Hispanic or Latino,Male
1,1,0.9550175411214299,White,Not Hispanic or Latino,Female
1,1,0.799454235848002,White,Hispanic or Latino,Male
1,1,0.8907987186618272,American Indian or Alaska Native,Ethnicity Not Available,Male
1,1,0.8881375053013264,White,Not Hispanic or Latino,Joint
1,1,0.7220741677163364,Asian,Not Hispanic or Latino,Joint
1,1,0.8330442318608265,White,Not Hispanic or Latino,Male
1,1,0.9481587820177646,White,Not Hispanic or Latino,Joint
1,1,0.9130787543582837,White,Not Hispanic or Latino,Joint
1,1,0.8094065813176663,White,Not Hispanic or Latino,Male
1,1,0.8466131231759533,White,Not Hispanic or Latino,Joint
1,1,0.8193797418918515,White,Not Hispanic or Latino,Joint
1,1,0.9454121916901354,White,Not Hispanic or Latino,Male
1,1,0.8768532382426163,White,Not Hispanic or Latino,Male
1,1,0.748999927918302,White,Not Hispanic or Latino,Male
1,1,0.7219817892724131,White,Not Hispanic or Latino,Female
1,1,0.7346149151792927,White,Not Hispanic or Latino,Female
1,1,0.6941472656328412,White,Ethnicity Not Available,Sex Not Available
1,1,0.7330104906715185,White,Not Hispanic or Latino,Female
1,1,0.7358594503921636,White,Not Hispanic or Latino,Female
1,1,0.75975951195893,Asian,Ethnicity Not Available,Joint
1,1,0.8320660749279044,White,Not Hispanic or Latino,Male
1,1,0.7604484163811676,White,Not Hispanic or Latino,Male
1,1,0.9204204400898625,White,Not Hispanic or Latino,Joint
1,1,0.8104648776503108,White,Not Hispanic or Latino,Male
1,1,0.9072389348042862,Asian,Not Hispanic or Latino,Female
1,1,0.5608565060603197,Black or African American,Not Hispanic or Latino,Male
1,0,0.2989907819875338,White,Not Hispanic or Latino,Female
1,1,0.9411496838858002,White,Joint,Joint
1,0,0.4918282016961281,White,Not Hispanic or Latino,Male
1,1,0.7388982370234891,White,Not Hispanic or Latino,Female
1,1,0.6485386931321445,White,Hispanic or Latino,Female
1,1,0.7748595701146596,White,Not Hispanic or Latino,Male
0,1,0.8457496085458709,White,Not Hispanic or Latino,Female
0,1,0.7910165135337188,White,Not Hispanic or Latino,Male
0,1,0.7492581279803168,White,Not Hispanic or Latino,Female
0,1,0.8896375259425873,White,Not Hispanic or Latino,Female
0,1,0.898722208272418,White,Not Hispanic or Latino,Female
0,0,0.46348488636205865,White,Not Hispanic or Latino,Female
0,0,0.46762187801861943,White,Not Hispanic or Latino,Male
0,1,0.8964870913571364,White,Not Hispanic or Latino,Sex Not Available
0,1,0.8195573501574888,White,Not Hispanic or Latino,Joint
0,1,0.827034117939902,White,Not Hispanic or Latino,Male
0,1,0.8939977698894345,White,Not Hispanic or Latino,Male
0,1,0.6989100201035454,White,Not Hispanic or Latino,Male
0,1,0.8313085612275063,White,Not Hispanic or Latino,Male
0,1,0.7709298242958685,White,Not Hispanic or Latino,Male
0,1,0.6892700122838239,White,Not Hispanic or Latino,Female
0,1,0.7296908765339672,White,Ethnicity Not Available,Joint
0,0,0.37507759920521117,Asian,Not Hispanic or Latino,Male
0,1,0.6679042505981557,White,Not Hispanic or Latino,Joint
0,0,0.48361912153886893,White,Not Hispanic or Latino,Female
0,1,0.502052606871838,Asian,Not Hispanic or Latino,Female
0,0,0.49402522846901376,White,Not Hispanic or Latino,Male
0,1,0.5260710198840812,White,Not Hispanic or Latino,Female
0,0,0.3638315947300102,Asian,Not Hispanic or Latino,Joint
0,1,0.611731135499209,White,Not Hispanic or Latino,Male
0,0,0.34313485842159,Asian,Not Hispanic or Latino,Female
0,0,0.3804492141249948,White,Not Hispanic or Latino,Male
0,0,0.3832533463038254,White,Not Hispanic or Latino,Female
0,0,0.2932214348089664,White,Hispanic or Latino,Male
0,0,0.39616349514346794,White,Hispanic or Latino,Male
0,0,0.3770001342464751,White,Not Hispanic or Latino,Male
0,1,0.6317646628861331,White,Hispanic or Latino,Joint
0,1,0.8985654228087341,White,Not Hispanic or Latino,Joint
0,0,0.4092863584141785,White,Not Hispanic or Latino,Joint
0,1,0.5781265349479001,White,Ethnicity Not Available,Male
0,1,0.603003258995546,White,Not Hispanic or Latino,Male
0,0,0.436853157171144,Black or African American,Not Hispanic or Latino,Joint
0,1,0.8398105785199641,White,Joint,Joint
0,1,0.9470933707791431,White,Not Hispanic or Latino,Male
0,1,0.9447355863311039,Asian,Joint,Female
0,1,0.9284611688763295,White,Not Hispanic or Latino,Female
0,1,0.5567972905699561,White,Hispanic or Latino,Male
0,0,0.4400949462471882,American Indian or Alaska Native,Not Hispanic or Latino,Male
0,1,0.7724387418880212,White,Not Hispanic or Latino,Male
0,1,0.6219012132149996,White,Not Hispanic or Latino,Male
0,1,0.8393043926191674,Black or African American,Not Hispanic or Latino,Joint
0,1,0.5151888216852206,White,Not Hispanic or Latino,Joint
0,1,0.9355824053724807,White,Not Hispanic or Latino,Joint
0,1,0.83112989484834,White,Not Hispanic or Latino,Female
0,1,0.6390031664371615,White,Not Hispanic or Latino,Joint
0,1,0.5451073428384915,White,Not Hispanic or Latino,Male
0,1,0.6993085830407921,White,Not Hispanic or Latino,Male
0,1,0.637134873816531,White,Not Hispanic or Latino,Joint
0,1,0.7700870514411905,White,Not Hispanic or Latino,Joint
0,1,0.5477543710718143,White,Not Hispanic or Latino,Male
0,1,0.9430206027045233,White,Not Hispanic or Latino,Joint
0,0,0.2849152262991206,White,Not Hispanic or Latino,Joint
0,1,0.7928424726401962,White,Not Hispanic or Latino,Female
0,0,0.40803540261829635,White,Not Hispanic or Latino,Joint
0,1,0.5059046006991587,White,Not Hispanic or Latino,Joint
0,1,0.7509002868297296,White,Not Hispanic or Latino,Female
0,1,0.7415621524107836,White,Ethnicity Not Available,Male
0,1,0.7462115272048367,White,Not Hispanic or Latino,Male
0,1,0.6713912851493017,Asian,Not Hispanic or Latino,Male
0,1,0.729007973764476,American Indian or Alaska Native,Not Hispanic or Latino,Male
0,1,0.7686999599116668,White,Not Hispanic or Latino,Male
0,1,0.7656871764588091,White,Not Hispanic or Latino,Male
0,1,0.7608124317868256,White,Not Hispanic or Latino,Male
0,1,0.7936106959363682,White,Not Hispanic or Latino,Joint
0,1,0.738482548398468,White,Not Hispanic or Latino,Female
0,1,0.6952710767536419,Asian,Ethnicity Not Available,Female
0,1,0.8052445809030371,White,Not Hispanic or Latino,Joint
0,1,0.515112724811365,White,Not Hispanic or Latino,Male
0,1,0.7415221549273286,White,Ethnicity Not Available,Male
0,1,0.7887236631266489,White,Not Hispanic or Latino,Female
0,1,0.7075993003860557,White,Not Hispanic or Latino,Female
0,1,0.7251271689284075,White,Not Hispanic or Latino,Male
0,1,0.7994944453628728,White,Not Hispanic or Latino,Female
0,1,0.7555104566890507,White,Not Hispanic or Latino,Male
0,1,0.7362137868119535,White,Not Hispanic or Latino,Male
0,1,0.590449379404756,White,Not Hispanic or Latino,Male
0,1,0.7115807202051735,Asian,Not Hispanic or Latino,Female
0,1,0.7604241304966298,White,Ethnicity Not Available,Joint
0,1,0.7345205026139724,White,Not Hispanic or Latino,Male
0,1,0.7207123638237569,White,Ethnicity Not Available,Male
0,1,0.7229951107481619,White,Not Hispanic or Latino,Male
0,1,0.6537026652706639,White,Hispanic or Latino,Male
0,1,0.8144536665011488,White,Ethnicity Not Available,Male
0,1,0.7115262714730491,White,Ethnicity Not Available,Female
0,1,0.7357576064040786,White,Not Hispanic or Latino,Male
